,Unnamed: 0,votes,eevp,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd,effective_vote_split,dem_votes,rep_votes,votes_change,split_change,rep_votes_change,dem_votes_change,dem_share,rep_share
7362,7362,9169155,79,2020-11-04T03:15:39Z,texas,11300000,4685047,7993851,8969226,0.508,0.478,0,51.521298174442194,4382856.09,4657930.74,12185,0.0,6189.980000000447,5824.429999999702,0.47799999999997556,0.5080000000000366
7363,7363,9169166,79,2020-11-04T03:16:53Z,texas,11300000,4685047,7993851,8969226,0.508,0.478,0,51.521298174442194,4382861.348,4657936.328,11,0.0,5.587999999523163,5.25800000037998,0.4780000000345436,0.5079999999566511
7364,7364,9177048,79,2020-11-04T03:17:12Z,texas,11300000,4685047,7993851,8969226,0.508,0.47700000000000004,0,51.5736040609137,4377451.896000001,4661940.384,7882,0.052305886471508245,4004.055999999866,-5409.451999999583,-0.6863044912458237,0.507999999999983
7365,7365,9221187,79,2020-11-04T03:18:07Z,texas,11300000,4685047,7993851,8969226,0.51,0.47600000000000003,0,51.72413793103449,4389285.012,4702805.37,44139,0.150533870120789,40864.9860000005,11833.115999999456,0.26808754162983883,0.925824916740309
7366,7366,9225528,79,2020-11-04T03:18:22Z,texas,11300000,4685047,7993851,8969226,0.51,0.47600000000000003,0,51.72413793103449,4391351.328000001,4705019.28,4341,0.0,2213.910000000149,2066.3160000005737,0.47600000000013215,0.5100000000000343
7367,7367,9228486,79,2020-11-04T03:20:44Z,texas,11300000,4685047,7993851,8969226,0.51,0.47600000000000003,0,51.72413793103449,4392759.336,4706527.86,2958,0.0,1508.5800000000745,1408.0079999994487,0.4759999999998136,0.5100000000000252
7368,7368,9228602,79,2020-11-04T03:22:27Z,texas,11300000,4685047,7993851,8969226,0.51,0.47600000000000003,0,51.72413793103449,4392814.552,4706587.0200000005,116,0.0,59.16000000014901,55.2160000000149,0.47600000000012843,0.5100000000012845
7369,7369,9230488,79,2020-11-04T03:23:15Z,texas,11300000,4685047,7993851,8969226,0.51,0.47600000000000003,0,51.72413793103449,4393712.288000001,4707548.88,1886,0.0,961.859999999404,897.7360000004992,0.47600000000026466,0.5099999999996839
7370,7370,9232407,79,2020-11-04T03:24:20Z,texas,11300000,4685047,7993851,8969226,0.51,0.47600000000000003,0,51.72413793103449,4394625.732000001,4708527.57,1919,0.0,978.6900000004098,913.4440000001341,0.47600000000006987,0.5100000000002135
7371,7371,9248002,79,2020-11-04T03:24:43Z,texas,11300000,4685047,7993851,8969226,0.51,0.47600000000000003,0,51.72413793103449,4402048.9520000005,4716481.0200000005,15595,0.0,7953.450000000186,7423.219999999739,0.47599999999998327,0.510000000000012
7372,7372,9248066,79,2020-11-04T03:25:27Z,texas,11300000,4685047,7993851,8969226,0.51,0.47600000000000003,0,51.72413793103449,4402079.416,4716513.66,64,0.0,32.639999999664724,30.463999999687076,0.47599999999511056,0.5099999999947613
7373,7373,9249460,79,2020-11-04T03:27:35Z,texas,11300000,4685047,7993851,8969226,0.51,0.47600000000000003,0,51.72413793103449,4402742.96,4717224.6,1394,0.0,710.9399999994785,663.5439999997616,0.47599999999982895,0.5099999999996259
7374,7374,9254386,79,2020-11-04T03:28:56Z,texas,11300000,4685047,7993851,8969226,0.51,0.475,0,51.776649746192895,4395833.35,4719736.86,4926,0.05251181515840386,2512.260000000708,-6909.610000000335,-1.402681688997226,0.5100000000001437
7375,7375,9259441,79,2020-11-04T03:29:08Z,texas,11300000,4685047,7993851,8969226,0.51,0.475,0,51.776649746192895,4398234.475,4722314.91,5055,0.0,2578.0499999998137,2401.125,0.475,0.5099999999999631
7376,7376,9262214,79,2020-11-04T03:29:32Z,texas,11300000,4685047,7993851,8969226,0.51,0.475,0,51.776649746192895,4399551.649999999,4723729.14,2773,0.0,1414.2299999995157,1317.1749999998137,0.4749999999999328,0.5099999999998254
7377,7377,9287763,80,2020-11-04T03:30:15Z,texas,11300000,4685047,7993851,8969226,0.511,0.475,0,51.82555780933063,4411687.425,4746046.893,25549,0.048908063137737656,22317.75300000049,12135.775000000373,0.4750000000000146,0.8735274570433478
7378,7378,9287775,80,2020-11-04T03:31:21Z,texas,11300000,4685047,7993851,8969226,0.511,0.475,0,51.82555780933063,4411693.125,4746053.025,12,0.0,6.132000000216067,5.7000000001862645,0.47500000001552206,0.5110000000180056
7379,7379,9295073,80,2020-11-04T03:31:59Z,texas,11300000,4685047,7993851,8969226,0.511,0.475,0,51.82555780933063,4415159.675,4749782.303,7298,0.0,3729.277999999933,3466.5499999998137,0.4749999999999745,0.5109999999999908
7380,7380,9311174,80,2020-11-04T03:32:55Z,texas,11300000,4685047,7993851,8969226,0.512,0.474,0,51.92697768762678,4413496.476,4767321.088,16101,0.10141987829614862,17538.78500000015,-1663.1990000000224,-0.1032978696975357,1.0892978696975435
7381,7381,9358755,80,2020-11-04T03:33:50Z,texas,11300000,4685047,7993851,8969226,0.512,0.474,0,51.92697768762678,4436049.87,4791682.5600000005,47581,0.0,24361.472000000067,22553.39400000032,0.47400000000000675,0.5120000000000015
7382,7382,9387233,81,2020-11-04T03:36:09Z,texas,11300000,4685047,7993851,8969226,0.513,0.473,0,52.02839756592292,4440161.209,4815650.529,28478,0.10141987829614152,23967.968999999575,4111.338999999687,0.1443689514713002,0.8416310485286739
7383,7383,9453895,81,2020-11-04T03:44:30Z,texas,11300000,4685047,7993851,8969226,0.515,0.47100000000000003,0,52.23123732251522,4452784.545,4868755.925,66662,0.20283975659229725,53105.39599999972,12623.336000000127,0.18936329543068206,0.7966367045693156
7384,7384,9511149,82,2020-11-04T03:45:19Z,texas,11300000,4685047,7993851,8969226,0.515,0.47100000000000003,0,52.23123732251522,4479751.1790000005,4898241.735,57254,0.0,29485.81000000052,26966.634000000544,0.4710000000000095,0.5150000000000091
7385,7385,9513359,82,2020-11-04T03:45:56Z,texas,11300000,4685047,7993851,8969226,0.516,0.47100000000000003,0,52.27963525835866,4480792.089000001,4908893.244,2210,0.048397935843439654,10651.508999999613,1040.910000000149,0.4710000000000674,4.819687330316567
7386,7386,9515623,82,2020-11-04T03:46:45Z,texas,11300000,4685047,7993851,8969226,0.516,0.47,0,52.33265720081136,4472342.81,4910061.468,2264,0.053021942452701865,1168.2240000003949,-8449.279000001028,-3.7320136925799594,0.5160000000001744
7387,7387,9607467,82,2020-11-04T03:47:56Z,texas,11300000,4685047,7993851,8969226,0.516,0.47100000000000003,0,52.27963525835866,4525116.957,4957452.972,91844,-0.053021942452701865,47391.503999999724,52774.14700000081,0.5746063651408999,0.515999999999997
7388,7388,9618897,82,2020-11-04T03:48:37Z,texas,11300000,4685047,7993851,8969226,0.516,0.47100000000000003,0,52.27963525835866,4530500.487000001,4963350.852,11430,0.0,5897.879999999888,5383.530000000261,0.4710000000000228,0.5159999999999902
7389,7389,9641585,83,2020-11-04T03:49:06Z,texas,11300000,4685047,7993851,8969226,0.515,0.47100000000000003,0,52.23123732251522,4541186.535,4965416.275,22688,-0.048397935843439654,2065.4230000004172,10686.047999999486,0.4709999999999773,0.09103592207336113
7390,7390,9641656,83,2020-11-04T03:50:39Z,texas,11300000,4685047,7993851,8969226,0.515,0.47100000000000003,0,52.23123732251522,4541219.976000001,4965452.84,71,0.0,36.56499999947846,33.441000000573695,0.47100000000808023,0.5149999999926543
7391,7391,9642374,83,2020-11-04T03:51:48Z,texas,11300000,4685047,7993851,8969226,0.515,0.47100000000000003,0,52.23123732251522,4541558.154,4965822.61,718,0.0,369.7700000004843,338.17799999937415,0.47099999999912834,0.5150000000006745
7392,7392,9662965,83,2020-11-04T03:53:52Z,texas,11300000,4685047,7993851,8969226,0.516,0.47100000000000003,0,52.27963525835866,4551256.515000001,4986089.94,20591,0.048397935843439654,20267.330000000075,9698.3610000005,0.47100000000002423,0.9842809965518953
7393,7393,9697518,83,2020-11-04T04:00:34Z,texas,11300000,4685047,7993851,8969226,0.516,0.47,0,52.33265720081136,4557833.46,5003919.288,34553,0.053021942452701865,17829.3479999993,6576.944999999367,0.19034367493414078,0.5159999999999797
7394,7394,9697592,83,2020-11-04T04:00:40Z,texas,11300000,4685047,7993851,8969226,0.516,0.47,0,52.33265720081136,4557868.239999999,5003957.472,74,0.0,38.18400000035763,34.77999999932945,0.4699999999909385,0.5160000000048328
7395,7395,9698351,83,2020-11-04T04:01:53Z,texas,11300000,4685047,7993851,8969226,0.517,0.47,0,52.38095238095238,4558224.97,5014047.467,759,0.04829518014101808,10089.995000000112,356.73000000044703,0.470000000000589,13.293801054018592
7396,7396,9737561,84,2020-11-04T04:02:16Z,texas,11300000,4685047,7993851,8969226,0.517,0.47,0,52.38095238095238,4576653.67,5034319.0370000005,39210,0.0,20271.570000000298,18428.700000000186,0.47000000000000475,0.5170000000000076
7397,7397,9761993,84,2020-11-04T04:07:05Z,texas,11300000,4685047,7993851,8969226,0.517,0.469,0,52.43407707910751,4578374.717,5046950.381,24432,0.053124698155130545,12631.343999999575,1721.0470000002533,0.07044232973151004,0.5169999999999826
7398,7398,9765095,84,2020-11-04T04:07:32Z,texas,11300000,4685047,7993851,8969226,0.517,0.469,0,52.43407707910751,4579829.555,5048554.115,3102,0.0,1603.7340000001714,1454.8379999995232,0.46899999999984626,0.5170000000000552
7399,7399,9791213,84,2020-11-04T04:10:24Z,texas,11300000,4685047,7993851,8969226,0.518,0.46799999999999997,0,52.53549695740366,4582287.683999999,5071848.334,26118,0.10141987829614862,23294.218999999575,2458.1289999997243,0.09411627996017016,0.891883720039803
7400,7400,9791266,84,2020-11-04T04:13:33Z,texas,11300000,4685047,7993851,8969226,0.518,0.46799999999999997,0,52.53549695740366,4582312.488,5071875.788,53,0.0,27.453999999910593,24.804000000469387,0.46800000000885633,0.517999999998313
7401,7401,9791327,84,2020-11-04T04:14:17Z,texas,11300000,4685047,7993851,8969226,0.518,0.46799999999999997,0,52.53549695740366,4582341.035999999,5071907.386,61,0.0,31.598000000230968,28.54799999948591,0.46799999999157227,0.5180000000037863
7402,7402,9796447,84,2020-11-04T04:16:11Z,texas,11300000,4685047,7993851,8969226,0.518,0.46799999999999997,0,52.53549695740366,4584737.1959999995,5074559.546,5120,0.0,2652.160000000149,2396.160000000149,0.4680000000000291,0.5180000000000291
7403,7403,9800925,84,2020-11-04T04:16:33Z,texas,11300000,4685047,7993851,8969226,0.518,0.46799999999999997,0,52.53549695740366,4586832.899999999,5076879.15,4478,0.0,2319.604000000283,2095.7039999999106,0.46799999999998004,0.5180000000000632
7404,7404,9862303,85,2020-11-04T04:19:33Z,texas,11300000,4685047,7993851,8969226,0.518,0.469,0,52.4822695035461,4625420.107,5108672.954,61378,-0.053227453857559226,31793.803999999538,38587.2070000004,0.628681400501815,0.5179999999999925
7405,7405,9877786,85,2020-11-04T04:20:09Z,texas,11300000,4685047,7993851,8969226,0.518,0.46799999999999997,0,52.53549695740366,4622803.847999999,5116693.148,15483,0.053227453857559226,8020.194000000134,-2616.259000000544,-0.16897623199641826,0.5180000000000087
7406,7406,9886689,85,2020-11-04T04:20:33Z,texas,11300000,4685047,7993851,8969226,0.518,0.46799999999999997,0,52.53549695740366,4626970.452,5121304.902,8903,0.0,4611.753999999724,4166.604000000283,0.4680000000000318,0.517999999999969
7407,7407,9947502,85,2020-11-04T04:25:33Z,texas,11300000,4685047,7993851,8969226,0.518,0.46799999999999997,0,52.53549695740366,4655430.936,5152806.036,60813,0.0,31501.134000000544,28460.48400000017,0.4680000000000028,0.5180000000000089
7408,7408,9948486,85,2020-11-04T04:28:03Z,texas,11300000,4685047,7993851,8969226,0.518,0.46799999999999997,0,52.53549695740366,4655891.448,5153315.748000001,984,0.0,509.7120000002906,460.5120000001043,0.468000000000106,0.5180000000002953
7409,7409,9949342,85,2020-11-04T04:29:48Z,texas,11300000,4685047,7993851,8969226,0.518,0.46799999999999997,0,52.53549695740366,4656292.056,5153759.156,856,0.0,443.4079999998212,400.60800000000745,0.4680000000000087,0.5179999999997911
7410,7410,9994582,86,2020-11-04T04:32:27Z,texas,11300000,4685047,7993851,8969226,0.519,0.467,0,52.6369168356998,4667469.794000001,5187188.058,45240,0.10141987829614152,33428.90199999977,11177.738000000827,0.24707643678162747,0.7389235632183857
7411,7411,10002416,86,2020-11-04T04:33:09Z,texas,11300000,4685047,7993851,8969226,0.519,0.467,0,52.6369168356998,4671128.272,5191253.904,7834,0.0,4065.845999999903,3658.477999999188,0.46699999999989633,0.5189999999999876
7412,7412,10024779,86,2020-11-04T04:33:31Z,texas,11300000,4685047,7993851,8969226,0.52,0.466,0,52.73833671399595,4671547.014,5212885.08,22363,0.10141987829614862,21631.175999999978,418.74200000055134,0.01872476859100082,0.9672752314090228
7413,7413,10033723,86,2020-11-04T04:33:56Z,texas,11300000,4685047,7993851,8969226,0.52,0.466,0,52.73833671399595,4675714.9180000005,5217535.96,8944,0.0,4650.879999999888,4167.904000000097,0.46600000000001085,0.5199999999999875
7414,7414,10038365,86,2020-11-04T04:34:23Z,texas,11300000,4685047,7993851,8969226,0.52,0.466,0,52.73833671399595,4677878.09,5219949.8,4642,0.0,2413.839999999851,2163.171999999322,0.4659999999998539,0.5199999999999679
7415,7415,10065260,86,2020-11-04T04:35:18Z,texas,11300000,4685047,7993851,8969226,0.52,0.466,0,52.73833671399595,4690411.16,5233935.2,26895,0.0,13985.400000000373,12533.070000000298,0.46600000000001107,0.5200000000000139
7416,7416,10103016,87,2020-11-04T04:42:43Z,texas,11300000,4685047,7993851,8969226,0.521,0.465,0,52.8397565922921,4697902.44,5263671.336,37756,0.10141987829614862,29736.13599999994,7491.280000000261,0.19841296747537507,0.7875870325246302
7417,7417,10103086,87,2020-11-04T04:42:54Z,texas,11300000,4685047,7993851,8969226,0.521,0.465,0,52.8397565922921,4697934.99,5263707.806,70,0.0,36.46999999973923,32.549999999813735,0.4649999999973391,0.5209999999962747
7418,7418,10109640,87,2020-11-04T04:44:30Z,texas,11300000,4685047,7993851,8969226,0.521,0.465,0,52.8397565922921,4700982.600000001,5267122.44,6554,0.0,3414.634000000544,3047.6100000003353,0.46500000000005115,0.521000000000083
7419,7419,10121861,87,2020-11-04T04:47:09Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4696543.504,5283611.442,12221,0.10141987829614152,16489.001999999397,-4439.0960000008345,-0.3632350871451464,1.3492350871450287
7420,7420,10132269,87,2020-11-04T04:50:38Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4701372.816,5289044.4180000005,10408,0.0,5432.976000000723,4829.311999999918,0.46399999999999214,0.5220000000000694
7421,7421,10132385,87,2020-11-04T04:50:59Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4701426.64,5289104.97,116,0.0,60.55199999921024,53.82400000002235,0.4640000000001927,0.5219999999931917
7422,7422,10150859,87,2020-11-04T04:52:34Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4709998.575999999,5298748.398,18474,0.0,9643.428000000305,8571.935999999754,0.4639999999999867,0.5220000000000166
7423,7423,10171229,87,2020-11-04T04:54:53Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4719450.256,5309381.538000001,20370,0.0,10633.140000000596,9451.680000000633,0.4640000000000311,0.5220000000000292
7424,7424,10255590,88,2020-11-04T04:58:15Z,texas,11300000,4685047,7993851,8969226,0.521,0.465,0,52.8397565922921,4768849.350000001,5343162.390000001,84361,-0.10141987829614152,33780.851999999955,49399.09400000051,0.585567904600473,0.40043209539953245
7425,7425,10263968,88,2020-11-04T04:59:18Z,texas,11300000,4685047,7993851,8969226,0.521,0.465,0,52.8397565922921,4772745.12,5347527.328,8378,0.0,4364.937999999151,3895.769999999553,0.4649999999999466,0.5209999999998987
7426,7426,10279070,88,2020-11-04T05:00:36Z,texas,11300000,4685047,7993851,8969226,0.521,0.46399999999999997,0,52.89340101522843,4769488.4799999995,5355395.47,15102,0.05364442293632976,7868.141999999993,-3256.640000000596,-0.2156429611972319,0.5209999999999995
7427,7427,10293354,88,2020-11-04T05:06:34Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4776116.256,5373130.788000001,14284,0.04777545535981176,17735.3180000009,6627.776000000536,0.46400000000003755,1.2416212545506091
7428,7428,10360718,89,2020-11-04T05:08:41Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4807373.152,5408294.796,67364,0.0,35164.00799999945,31256.895999999717,0.4639999999999958,0.5219999999999918
7429,7429,10376284,89,2020-11-04T05:09:34Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4814595.776,5416420.248000001,15566,0.0,8125.452000000514,7222.623999999836,0.4639999999999895,0.522000000000033
7430,7430,10383362,89,2020-11-04T05:10:12Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4817879.967999999,5420114.964000001,7078,0.0,3694.716000000015,3284.1919999998063,0.46399999999997266,0.5220000000000021
7431,7431,10384890,89,2020-11-04T05:10:39Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4818588.96,5420912.58,1528,0.0,797.6159999994561,708.9920000005513,0.46400000000036085,0.5219999999996441
7432,7432,10387754,89,2020-11-04T05:10:57Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,4809530.102,5422407.588,2864,0.05374738727977757,1495.00800000038,-9058.858000000007,-3.1630090782122933,0.5220000000001327
7433,7433,10427588,89,2020-11-04T05:13:00Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4838400.8319999995,5443200.936,39834,-0.05374738727977757,20793.3479999993,28870.729999999516,0.7247760706933654,0.5219999999999824
7434,7434,10429331,89,2020-11-04T05:14:05Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4839209.584,5444110.782000001,1743,0.0,909.8460000008345,808.7520000003278,0.4640000000001881,0.5220000000004787
7435,7435,10443907,90,2020-11-04T05:15:46Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4845972.847999999,5451719.454,14576,0.0,7608.671999999322,6763.263999999501,0.4639999999999658,0.5219999999999535
7436,7436,10443941,90,2020-11-04T05:15:57Z,texas,11300000,4685047,7993851,8969226,0.522,0.46399999999999997,0,52.94117647058824,4845988.624,5451737.2020000005,34,0.0,17.748000000603497,15.776000000536442,0.4640000000157777,0.5220000000177499
7437,7437,10456154,90,2020-11-04T05:19:53Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,4841199.301999999,5458112.388,12213,0.05374738727977757,6375.185999999754,-4789.322000000626,-0.39214951281426563,0.5219999999999798
7438,7438,10456156,90,2020-11-04T05:21:54Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,4841200.228,5458113.432,2,0.0,1.0439999997615814,0.9260000009089708,0.4630000004544854,0.5219999998807907
7439,7439,10456442,90,2020-11-04T05:23:15Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,4841332.646,5458262.724,286,0.0,149.29200000036508,132.41799999959767,0.46299999999859326,0.5220000000012764
7440,7440,10467515,90,2020-11-04T05:24:15Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,4846459.444999999,5464042.83,11073,0.0,5780.10599999968,5126.79899999965,0.4629999999999684,0.521999999999971
7441,7441,10467523,90,2020-11-04T05:24:41Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,4846463.148999999,5464047.006,8,0.0,4.175999999977648,3.703999999910593,0.46299999998882413,0.521999999997206
7442,7442,10467535,90,2020-11-04T05:27:09Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,4846468.705,5464053.2700000005,12,0.0,6.264000000432134,5.556000000797212,0.4630000000664343,0.5220000000360111
7443,7443,10486190,90,2020-11-04T05:29:21Z,texas,11300000,4685047,7993851,8969226,0.523,0.46299999999999997,0,53.04259634888439,4855105.97,5484277.37,18655,0.047672491016371055,20224.099999999627,8637.264999999665,0.46299999999998204,1.0841114982578197
7444,7444,10486236,90,2020-11-04T05:29:26Z,texas,11300000,4685047,7993851,8969226,0.523,0.46299999999999997,0,53.04259634888439,4855127.267999999,5484301.428,46,0.0,24.058000000193715,21.29799999948591,0.46299999998882413,0.5230000000042112
7445,7445,10496479,90,2020-11-04T05:30:56Z,texas,11300000,4685047,7993851,8969226,0.523,0.46299999999999997,0,53.04259634888439,4859869.777,5489658.517,10243,0.0,5357.088999999687,4742.509000000544,0.4630000000000531,0.5229999999999695
7446,7446,10532676,90,2020-11-04T05:35:05Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4866096.312,5508589.548,36197,0.05385035162322538,18931.031000000425,6226.535000000149,0.17201798491588113,0.5230000000000117
7447,7447,10557570,91,2020-11-04T05:35:57Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4877597.34,5521609.11,24894,0.0,13019.561999999918,11501.027999999933,0.4619999999999973,0.5229999999999967
7448,7448,10557671,91,2020-11-04T05:36:56Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4877644.002,5521661.933,101,0.0,52.82299999985844,46.66200000047684,0.46200000000472113,0.5229999999985984
7449,7449,10571963,91,2020-11-04T05:40:58Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4884246.906,5529136.649,14292,0.0,7474.716000000015,6602.904000000097,0.4620000000000068,0.523000000000001
7450,7450,10578101,91,2020-11-04T05:44:09Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4887082.6620000005,5532346.823,6138,0.0,3210.17399999965,2835.756000000052,0.4620000000000085,0.522999999999943
7451,7451,10583062,91,2020-11-04T05:47:42Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4889374.644,5534941.426,4961,0.0,2594.603000000119,2291.9819999998435,0.46199999999996844,0.523000000000024
7452,7452,10584255,91,2020-11-04T05:51:20Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4889925.8100000005,5535565.365,1193,0.0,623.9390000002459,551.1660000002012,0.4620000000001686,0.5230000000002061
7453,7453,10591188,91,2020-11-04T05:52:45Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4893128.856000001,5539191.324,6933,0.0,3625.958999999799,3203.0460000000894,0.4620000000000129,0.5229999999999709
7454,7454,10591191,91,2020-11-04T05:54:56Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4893130.242000001,5539192.893,3,0.0,1.5690000001341105,1.3859999999403954,0.4619999999801318,0.5230000000447035
7455,7455,10673561,92,2020-11-04T05:58:14Z,texas,11300000,4685047,7993851,8969226,0.523,0.46299999999999997,0,53.04259634888439,4941858.743,5582272.403,82370,-0.05385035162322538,43079.50999999978,48728.50099999923,0.5915806847152997,0.5229999999999972
7456,7456,10673658,92,2020-11-04T05:58:31Z,texas,11300000,4685047,7993851,8969226,0.523,0.46299999999999997,0,53.04259634888439,4941903.654,5582323.134000001,97,0.0,50.73100000061095,44.911000000312924,0.463000000003226,0.5230000000062984
7457,7457,10727502,92,2020-11-04T05:59:00Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,4966833.426,5599756.044,53844,-0.047672491016371055,17432.909999999218,24929.77199999988,0.4629999999999978,0.32376699353686983
7458,7458,10732653,92,2020-11-04T05:59:08Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,4969218.339,5602444.866,5151,0.0,2688.822000000626,2384.9129999997094,0.46299999999994357,0.5220000000001215
7459,7459,10736708,92,2020-11-04T06:00:14Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,4971095.804,5604561.576,4055,0.0,2116.7099999999627,1877.464999999851,0.4629999999999633,0.5219999999999908
7460,7460,10739392,92,2020-11-04T06:01:32Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,4972338.495999999,5605962.624,2684,0.0,1401.047999999486,1242.6919999998063,0.4629999999999278,0.5219999999998085
7461,7461,10764947,92,2020-11-04T06:01:40Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4973405.514,5630067.281,25555,0.10152284263959643,24104.65700000059,1067.0180000010878,0.041753785951911086,0.9432462140481546
7462,7462,10784858,92,2020-11-04T06:02:09Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4982604.396000001,5640480.734,19911,0.0,10413.452999999747,9198.882000000216,0.46200000000001085,0.5229999999999873
7463,7463,10787426,93,2020-11-04T06:03:10Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4983790.812,5641823.798,2568,0.0,1343.0640000002459,1186.4159999992698,0.4619999999997157,0.5230000000000957
7464,7464,10792023,93,2020-11-04T06:13:58Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4985914.626,5644228.029,4597,0.0,2404.2309999996796,2123.814000000246,0.4620000000000535,0.5229999999999303
7465,7465,10815646,93,2020-11-04T06:24:01Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,4996828.4520000005,5656582.858,23623,0.0,12354.82899999991,10913.82600000035,0.46200000000001484,0.5229999999999962
7466,7466,10874033,93,2020-11-04T06:29:27Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,5034677.279,5676245.226,58387,-0.10152284263959643,19662.367999999784,37848.82699999958,0.6482406528850528,0.33675934711493627
7467,7467,10890762,93,2020-11-04T06:36:51Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,5042422.806,5684977.764,16729,0.0,8732.53800000064,7745.526999999769,0.4629999999999862,0.5220000000000383
7468,7468,10925315,94,2020-11-04T06:37:00Z,texas,11300000,4685047,7993851,8969226,0.523,0.462,0,53.09644670050761,5047495.53,5713939.745,34553,0.10152284263959643,28961.98099999968,5072.724000000395,0.14680994414379056,0.8381900558562116
7469,7469,10951377,94,2020-11-04T06:37:53Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,5070487.551,5716618.794,26062,-0.10152284263959643,2679.04899999965,22992.020999999717,0.8822047809070569,0.1027952190929188
7470,7470,10951391,94,2020-11-04T06:40:04Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,5070494.033,5716626.102,14,0.0,7.308000000193715,6.481999999843538,0.46299999998882413,0.5220000000138368
7471,7471,10953177,94,2020-11-04T06:46:56Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,5071320.950999999,5717558.394,1786,0.0,932.2920000003651,826.9179999995977,0.4629999999997747,0.5220000000002044
7472,7472,10953188,94,2020-11-04T06:49:58Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,5071326.044,5717564.136,11,0.0,5.74199999962002,5.093000000342727,0.463000000031157,0.5219999999654564
7473,7473,10957346,94,2020-11-04T06:52:55Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,5073251.198,5719734.612000001,4158,0.0,2170.4760000007227,1925.1540000000969,0.4630000000000233,0.5220000000001738
7474,7474,10957872,94,2020-11-04T06:55:13Z,texas,11300000,4685047,7993851,8969226,0.522,0.46299999999999997,0,52.99492385786802,5073494.736,5720009.184,526,0.0,274.5719999996945,243.53799999970943,0.4629999999994476,0.5219999999994193
